Date,Store ID,Product ID,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion
2023-11-03,S001,P0011,30,58.15,15,Sunny,0
2023-11-03,S001,P0012,37,55.81,10,Cloudy,1
2023-11-03,S001,P0013,134,72.65,10,Rainy,1
2023-11-03,S001,P0014,102,99.35,10,Snowy,1
2023-11-03,S001,P0015,232,74.68,0,Rainy,1
2023-11-03,S001,P0016,209,37.14,20,Cloudy,1
2023-11-03,S001,P0017,79,27.06,0,Snowy,1
2023-11-03,S001,P0018,92,95.51,15,Sunny,0
2023-11-03,S001,P0019,156,56.41,10,Cloudy,1
2023-11-03,S001,P0020,17,30.26,0,Sunny,0
2023-11-03,S002,P0001,175,33.41,20,Snowy,0
2023-11-03,S002,P0002,108,25.36,0,Rainy,0
2023-11-03,S002,P0003,168,15.72,10,Sunny,1
2023-11-03,S002,P0004,68,53.55,10,Rainy,1
2023-11-03,S002,P0005,48,69.18,10,Sunny,0
2023-11-03,S002,P0006,63,59.13,10,Cloudy,0
2023-11-03,S002,P0007,166,42.58,5,Rainy,1
2023-11-03,S002,P0008,106,63.24,15,Rainy,0
2023-11-03,S002,P0009,379,81.34,0,Snowy,1
2023-11-03,S002,P0010,273,30.41,5,Sunny,1
2023-11-03,S002,P0011,341,79.04,15,Rainy,1
2023-11-03,S002,P0012,16,36.7,5,Rainy,0
2023-11-03,S002,P0013,20,72.09,15,Cloudy,0
2023-11-03,S002,P0014,188,63.07,0,Snowy,1
2023-11-03,S002,P0015,87,71.82,10,Rainy,0
2023-11-03,S002,P0016,157,92.64,0,Snowy,1
2023-11-03,S002,P0017,19,51.09,15,Rainy,1
2023-11-03,S002,P0018,36,85.45,5,Snowy,0
2023-11-03,S002,P0019,171,67.19,5,Rainy,0
2023-11-03,S002,P0020,39,34.86,15,Sunny,0
2023-11-03,S003,P0001,290,26.34,10,Cloudy,0
2023-11-03,S003,P0002,262,74.57,20,Snowy,1
2023-11-03,S003,P0003,18,90.28,10,Snowy,0
2023-11-03,S003,P0004,87,13.68,15,Snowy,0
2023-11-03,S003,P0005,173,73.78,20,Sunny,0
2023-11-03,S003,P0006,15,22.22,20,Rainy,0
2023-11-03,S003,P0007,79,16.16,5,Snowy,0
2023-11-03,S003,P0008,445,44.08,15,Snowy,0
2023-11-03,S003,P0009,66,32.36,15,Cloudy,0
2023-11-03,S003,P0010,22,93.08,10,Sunny,0
2023-11-03,S003,P0011,215,72.11,10,Cloudy,1
2023-11-03,S003,P0012,55,16.28,5,Cloudy,1
2023-11-03,S003,P0013,120,29.25,20,Snowy,1
2023-11-03,S003,P0014,302,85.54,10,Snowy,1
2023-11-03,S003,P0015,258,91.38,10,Cloudy,1
2023-11-03,S003,P0016,60,76.37,10,Sunny,1
2023-11-03,S003,P0017,67,38.35,0,Rainy,0
2023-11-03,S003,P0018,12,20.29,0,Cloudy,1
2023-11-03,S003,P0019,37,51.43,10,Cloudy,1
2023-11-03,S003,P0020,221,80.69,15,Cloudy,0
2023-11-03,S004,P0001,2,56.21,20,Sunny,1
2023-11-03,S004,P0002,28,63.89,15,Snowy,1
2023-11-03,S004,P0003,157,78.32,5,Sunny,1
2023-11-03,S004,P0004,59,59.04,10,Cloudy,1
2023-11-03,S004,P0005,51,97.77,15,Cloudy,1
2023-11-03,S004,P0006,36,84.82,0,Cloudy,1
2023-11-03,S004,P0007,256,30.04,20,Snowy,1
2023-11-03,S004,P0008,5,22.88,0,Snowy,1
2023-11-03,S004,P0009,401,79.15,15,Rainy,1
2023-11-03,S004,P0010,205,37.04,15,Rainy,0
2023-11-03,S004,P0011,45,98.55,10,Snowy,0
2023-11-03,S004,P0012,208,46.22,15,Rainy,0
2023-11-03,S004,P0013,106,27.34,10,Rainy,0
2023-11-03,S004,P0014,98,42.12,0,Cloudy,1
2023-11-03,S004,P0015,90,13.92,15,Rainy,1
2023-11-03,S004,P0016,32,63.97,15,Cloudy,0
2023-11-03,S004,P0017,33,85.11,0,Sunny,1
2023-11-03,S004,P0018,184,81.73,20,Cloudy,1
2023-11-03,S004,P0019,280,86.4,15,Snowy,0
2023-11-03,S004,P0020,10,42.09,0,Snowy,0
2023-11-03,S005,P0001,292,58.4,10,Rainy,1
2023-11-03,S005,P0002,233,12.99,5,Snowy,1
2023-11-03,S005,P0003,19,12.49,0,Snowy,0
2023-11-03,S005,P0004,25,67.34,0,Snowy,0
2023-11-03,S005,P0005,22,36.15,15,Cloudy,1
2023-11-03,S005,P0006,143,39.75,10,Cloudy,0
2023-11-03,S005,P0007,93,90.18,15,Rainy,1
2023-11-03,S005,P0008,26,49.33,15,Snowy,1
2023-11-03,S005,P0009,304,21.5,10,Rainy,1
2023-11-03,S005,P0010,79,54.23,0,Rainy,1
2023-11-03,S005,P0011,339,44.29,10,Snowy,0
2023-11-03,S005,P0012,37,33.91,0,Rainy,1
2023-11-03,S005,P0013,119,53.03,15,Snowy,0
2023-11-03,S005,P0014,75,42.16,15,Cloudy,1
2023-11-03,S005,P0015,71,11.69,5,Cloudy,0
2023-11-03,S005,P0016,4,31.89,0,Sunny,1
2023-11-03,S005,P0017,219,46.5,20,Rainy,1
2023-11-03,S005,P0018,94,54.25,15,Cloudy,0
2023-11-03,S005,P0019,306,64.93,15,Sunny,1
2023-11-03,S005,P0020,125,80.3,5,Cloudy,0
2023-11-04,S001,P0001,180,35.5,10,Cloudy,1
2023-11-04,S001,P0002,74,25.11,10,Cloudy,0
2023-11-04,S001,P0003,196,83.74,15,Snowy,1
2023-11-04,S001,P0004,153,70.19,0,Rainy,1
2023-11-04,S001,P0005,99,73.05,10,Sunny,1
2023-11-04,S001,P0006,48,28.01,0,Snowy,0
2023-11-04,S001,P0007,90,95.87,15,Cloudy,1
2023-11-04,S001,P0008,249,93.76,10,Cloudy,0
2023-11-04,S001,P0009,407,35.14,10,Sunny,0
2023-11-04,S001,P0010,35,44.92,20,Rainy,0
2023-11-04,S001,P0011,248,33.28,0,Snowy,1
2023-11-04,S001,P0012,335,50.21,10,Snowy,1
2023-11-04,S001,P0013,164,35.13,15,Cloudy,1
2023-11-04,S001,P0014,371,64.73,0,Cloudy,0
2023-11-04,S001,P0015,25,38.96,10,Rainy,0
2023-11-04,S001,P0016,96,64.62,10,Sunny,0
2023-11-04,S001,P0017,274,37.84,10,Sunny,0
2023-11-04,S001,P0018,165,60.18,10,Snowy,1
2023-11-04,S001,P0019,187,18.81,0,Snowy,0
2023-11-04,S001,P0020,228,81.23,5,Cloudy,0
2023-11-04,S002,P0001,137,31.09,15,Sunny,0
2023-11-04,S002,P0002,1,43.78,20,Snowy,1
2023-11-04,S002,P0003,79,12.41,15,Cloudy,1
2023-11-04,S002,P0004,12,22.68,10,Cloudy,0
2023-11-04,S002,P0005,110,51.28,5,Sunny,0
2023-11-04,S002,P0006,94,57.88,10,Rainy,0
2023-11-04,S002,P0007,249,44.98,20,Cloudy,1
2023-11-04,S002,P0008,233,95.94,15,Rainy,1
2023-11-04,S002,P0009,111,42.24,5,Snowy,1
2023-11-04,S002,P0010,427,56.24,5,Rainy,0
2023-11-04,S002,P0011,27,93.8,0,Cloudy,0
2023-11-04,S002,P0012,93,42.22,15,Cloudy,0
2023-11-04,S002,P0013,162,87.1,15,Cloudy,1
2023-11-04,S002,P0014,25,78.07,20,Snowy,0
2023-11-04,S002,P0015,82,80.91,0,Rainy,1
2023-11-04,S002,P0016,128,87.61,10,Sunny,0
2023-11-04,S002,P0017,104,79.67,5,Rainy,1
2023-11-04,S002,P0018,20,83.73,0,Rainy,1
2023-11-04,S002,P0019,129,89.07,0,Rainy,1
2023-11-04,S002,P0020,101,41.46,15,Rainy,0
2023-11-04,S003,P0001,320,79.32,5,Rainy,0
2023-11-04,S003,P0002,55,60.91,0,Cloudy,0
2023-11-04,S003,P0003,12,62.02,5,Snowy,0
2023-11-04,S003,P0004,15,31.75,5,Sunny,0
2023-11-04,S003,P0005,59,33.92,20,Cloudy,0
2023-11-04,S003,P0006,167,22.87,10,Cloudy,0
2023-11-04,S003,P0007,105,48.15,20,Snowy,0
2023-11-04,S003,P0008,96,70.05,15,Sunny,0
2023-11-04,S003,P0009,81,58.8,0,Snowy,0
2023-11-04,S003,P0010,260,66.94,15,Snowy,1
2023-11-04,S003,P0011,31,84.94,20,Snowy,0
2023-11-04,S003,P0012,7,56.94,20,Cloudy,0
2023-11-04,S003,P0013,384,92.3,0,Sunny,1
2023-11-04,S003,P0014,265,79.43,15,Rainy,0
2023-11-04,S003,P0015,102,30.68,10,Snowy,1
2023-11-04,S003,P0016,69,36.35,20,Cloudy,1
2023-11-04,S003,P0017,344,14.28,0,Cloudy,0
2023-11-04,S003,P0018,120,66.4,20,Sunny,1
2023-11-04,S003,P0019,37,72.14,20,Sunny,0
2023-11-04,S003,P0020,216,29.75,15,Sunny,1
2023-11-04,S004,P0001,22,22.58,0,Cloudy,0
2023-11-04,S004,P0002,139,17.31,5,Rainy,0
2023-11-04,S004,P0003,223,53.92,5,Sunny,1
2023-11-04,S004,P0004,1,57.74,20,Rainy,0
2023-11-04,S004,P0005,301,42.08,5,Rainy,1
2023-11-04,S004,P0006,198,53.28,10,Cloudy,1
2023-11-04,S004,P0007,117,86.6,5,Snowy,1
2023-11-04,S004,P0008,163,93.55,15,Sunny,0
2023-11-04,S004,P0009,344,70.32,15,Rainy,0
2023-11-04,S004,P0010,63,13.93,10,Snowy,0
2023-11-04,S004,P0011,52,49.42,5,Cloudy,1
2023-11-04,S004,P0012,164,34.33,0,Rainy,1
2023-11-04,S004,P0013,258,30.85,5,Cloudy,0
2023-11-04,S004,P0014,308,33.11,0,Snowy,1
2023-11-04,S004,P0015,322,20.56,20,Sunny,0
2023-11-04,S004,P0016,38,84.64,15,Sunny,0
2023-11-04,S004,P0017,43,44.09,0,Snowy,1
2023-11-04,S004,P0018,123,43.87,20,Rainy,1
2023-11-04,S004,P0019,125,78.11,15,Cloudy,0
2023-11-04,S004,P0020,131,50.94,20,Rainy,1
2023-11-04,S005,P0001,159,52.73,10,Snowy,1
2023-11-04,S005,P0002,153,11.86,15,Rainy,1
2023-11-04,S005,P0003,371,20.13,0,Rainy,1
2023-11-04,S005,P0004,8,20.94,15,Sunny,1
2023-11-04,S005,P0005,95,14.81,0,Sunny,1
2023-11-04,S005,P0006,243,22.51,5,Sunny,1
2023-11-04,S005,P0007,66,56.21,15,Rainy,0
2023-11-04,S005,P0008,19,29.02,20,Snowy,0
2023-11-04,S005,P0009,47,63.98,5,Snowy,1
2023-11-04,S005,P0010,77,89.75,10,Sunny,0
2023-11-04,S005,P0011,281,25.57,20,Snowy,1
2023-11-04,S005,P0012,157,84.86,5,Rainy,1
2023-11-04,S005,P0013,150,19.04,20,Cloudy,1
2023-11-04,S005,P0014,101,17.77,20,Sunny,1
2023-11-04,S005,P0015,311,96.77,5,Snowy,0
2023-11-04,S005,P0016,155,14.38,0,Sunny,1
2023-11-04,S005,P0017,87,37.98,15,Snowy,0
2023-11-04,S005,P0018,141,79.15,5,Rainy,0
2023-11-04,S005,P0019,28,19.57,10,Cloudy,1
2023-11-04,S005,P0020,72,90.08,5,Cloudy,0
2023-11-05,S001,P0001,21,54.31,20,Snowy,1
2023-11-05,S001,P0002,37,98.12,0,Sunny,0
2023-11-05,S001,P0003,53,27.38,5,Sunny,0
2023-11-05,S001,P0004,293,71.01,10,Sunny,1
2023-11-05,S001,P0005,287,73.28,10,Cloudy,1
2023-11-05,S001,P0006,60,87.06,10,Sunny,0
2023-11-05,S001,P0007,57,36.13,0,Sunny,0
2023-11-05,S001,P0008,359,91.97,0,Snowy,1
2023-11-05,S001,P0009,161,30.95,5,Sunny,0
2023-11-05,S001,P0010,87,60.55,20,Snowy,1
2023-11-05,S001,P0011,453,80.44,15,Snowy,1
2023-11-05,S001,P0012,255,27.38,5,Snowy,0
2023-11-05,S001,P0013,315,20.59,5,Snowy,0
2023-11-05,S001,P0014,44,13.73,20,Rainy,0
2023-11-05,S001,P0015,312,87.13,20,Sunny,0
2023-11-05,S001,P0016,207,25.64,20,Cloudy,0
2023-11-05,S001,P0017,256,68.25,0,Sunny,0
2023-11-05,S001,P0018,65,18.21,0,Snowy,0
2023-11-05,S001,P0019,311,28.79,10,Snowy,0
2023-11-05,S001,P0020,39,77.04,10,Sunny,0
2023-11-05,S002,P0001,132,13.27,0,Rainy,0
2023-11-05,S002,P0002,12,22.64,0,Rainy,0
2023-11-05,S002,P0003,0,76.86,10,Rainy,1
2023-11-05,S002,P0004,109,77.89,15,Cloudy,1
2023-11-05,S002,P0005,156,32.16,15,Sunny,0
2023-11-05,S002,P0006,362,15.76,20,Sunny,0
2023-11-05,S002,P0007,263,47.33,15,Sunny,1
2023-11-05,S002,P0008,108,53.48,0,Snowy,0
2023-11-05,S002,P0009,120,54.42,10,Cloudy,0
2023-11-05,S002,P0010,32,10.02,20,Cloudy,0
2023-11-05,S002,P0011,0,11.18,0,Cloudy,1
2023-11-05,S002,P0012,55,50.66,20,Sunny,0
2023-11-05,S002,P0013,347,45.26,5,Snowy,0
2023-11-05,S002,P0014,213,78.39,15,Snowy,0
2023-11-05,S002,P0015,192,68.28,10,Sunny,1
2023-11-05,S002,P0016,413,99.63,10,Rainy,0
2023-11-05,S002,P0017,5,52.13,20,Cloudy,0
2023-11-05,S002,P0018,73,64.36,15,Rainy,0
2023-11-05,S002,P0019,56,97.96,15,Snowy,0
2023-11-05,S002,P0020,28,67.65,0,Cloudy,1
2023-11-05,S003,P0001,40,14.85,15,Rainy,1
2023-11-05,S003,P0002,74,63.69,20,Sunny,1
2023-11-05,S003,P0003,32,75.02,20,Rainy,0
2023-11-05,S003,P0004,61,54.11,15,Rainy,0
2023-11-05,S003,P0005,128,36.74,20,Snowy,1
2023-11-05,S003,P0006,38,15.17,20,Cloudy,1
2023-11-05,S003,P0007,272,92.54,20,Sunny,1
2023-11-05,S003,P0008,4,28.29,0,Sunny,0
2023-11-05,S003,P0009,160,19.7,0,Cloudy,1
2023-11-05,S003,P0010,354,46.4,20,Sunny,1
2023-11-05,S003,P0011,182,30.18,15,Snowy,0
2023-11-05,S003,P0012,31,27.48,5,Sunny,0
2023-11-05,S003,P0013,212,16.96,5,Rainy,1
2023-11-05,S003,P0014,29,62.58,5,Snowy,0
2023-11-05,S003,P0015,68,84.11,5,Sunny,0
2023-11-05,S003,P0016,401,14.54,5,Cloudy,1
2023-11-05,S003,P0017,147,49.18,10,Cloudy,0
2023-11-05,S003,P0018,420,64.14,10,Cloudy,0
2023-11-05,S003,P0019,473,65.25,10,Rainy,0
2023-11-05,S003,P0020,196,21.42,15,Cloudy,0
2023-11-05,S004,P0001,155,42.4,15,Cloudy,1
2023-11-05,S004,P0002,102,13.07,0,Snowy,0
2023-11-05,S004,P0003,43,99.13,5,Snowy,1
2023-11-05,S004,P0004,38,57.43,0,Cloudy,0
2023-11-05,S004,P0005,175,66.33,0,Rainy,1
2023-11-05,S004,P0006,23,68.17,15,Rainy,1
2023-11-05,S004,P0007,260,71.65,20,Snowy,1
2023-11-05,S004,P0008,25,76.88,10,Sunny,0
2023-11-05,S004,P0009,218,17.26,5,Cloudy,0
2023-11-05,S004,P0010,291,73.54,15,Cloudy,0
2023-11-05,S004,P0011,223,57.45,0,Rainy,1
2023-11-05,S004,P0012,66,91.37,5,Sunny,1
2023-11-05,S004,P0013,114,40.24,10,Sunny,0
2023-11-05,S004,P0014,199,90.35,20,Rainy,0
2023-11-05,S004,P0015,55,46.11,20,Rainy,0
2023-11-05,S004,P0016,6,24.57,15,Snowy,1
2023-11-05,S004,P0017,273,81.11,15,Snowy,0
2023-11-05,S004,P0018,231,65.49,10,Snowy,1
2023-11-05,S004,P0019,30,82.47,0,Rainy,0
2023-11-05,S004,P0020,277,58.54,10,Snowy,0
2023-11-05,S005,P0001,112,34.88,20,Snowy,0
2023-11-05,S005,P0002,39,57.7,15,Snowy,1
2023-11-05,S005,P0003,5,54.57,5,Cloudy,1
2023-11-05,S005,P0004,115,13.66,5,Cloudy,1
2023-11-05,S005,P0005,71,54.67,5,Sunny,0
2023-11-05,S005,P0006,31,84.78,20,Rainy,0
2023-11-05,S005,P0007,206,41.05,20,Cloudy,1
2023-11-05,S005,P0008,154,93.69,0,Cloudy,0
2023-11-05,S005,P0009,208,54.52,10,Cloudy,0
2023-11-05,S005,P0010,82,77.44,20,Sunny,1
2023-11-05,S005,P0011,199,86.38,5,Rainy,0
2023-11-05,S005,P0012,40,92.87,15,Snowy,0
2023-11-05,S005,P0013,94,52.75,5,Snowy,0
2023-11-05,S005,P0014,137,80.37,15,Rainy,1
2023-11-05,S005,P0015,14,14.89,0,Rainy,1
2023-11-05,S005,P0016,88,66.3,5,Sunny,1
2023-11-05,S005,P0017,67,14.18,20,Sunny,0
2023-11-05,S005,P0018,24,45.53,5,Sunny,0
2023-11-05,S005,P0019,191,96.33,0,Cloudy,1
2023-11-05,S005,P0020,49,54.97,5,Sunny,1
2023-11-06,S001,P0001,49,39.85,0,Cloudy,0
2023-11-06,S001,P0002,144,99.06,0,Cloudy,1
2023-11-06,S001,P0003,219,77.88,15,Cloudy,0
2023-11-06,S001,P0004,97,67.04,15,Cloudy,0
2023-11-06,S001,P0005,115,38.98,0,Rainy,1
2023-11-06,S001,P0006,13,81.49,0,Sunny,1
2023-11-06,S001,P0007,417,73.14,0,Snowy,0
2023-11-06,S001,P0008,189,84.91,5,Cloudy,0
2023-11-06,S001,P0009,93,59.53,5,Sunny,1
2023-11-06,S001,P0010,223,68.14,10,Cloudy,1
2023-11-06,S001,P0011,180,94.21,20,Snowy,0
2023-11-06,S001,P0012,42,92.71,10,Snowy,1
2023-11-06,S001,P0013,288,67.93,10,Sunny,0
2023-11-06,S001,P0014,123,54.81,0,Snowy,1
2023-11-06,S001,P0015,85,87.9,15,Sunny,0
2023-11-06,S001,P0016,185,90.65,10,Cloudy,0
2023-11-06,S001,P0017,101,11.4,0,Sunny,1
2023-11-06,S001,P0018,92,62.28,10,Snowy,1
2023-11-06,S001,P0019,136,49.09,15,Sunny,1
2023-11-06,S001,P0020,322,29.3,5,Sunny,0
2023-11-06,S002,P0001,140,47.88,10,Snowy,1
2023-11-06,S002,P0002,449,92.52,20,Sunny,0
2023-11-06,S002,P0003,187,98.86,20,Rainy,0
2023-11-06,S002,P0004,67,75.19,20,Sunny,0
2023-11-06,S002,P0005,22,85.74,15,Sunny,0
2023-11-06,S002,P0006,45,53.89,5,Cloudy,0
2023-11-06,S002,P0007,92,84.41,20,Snowy,0
2023-11-06,S002,P0008,66,32.82,10,Sunny,1
2023-11-06,S002,P0009,133,20.79,10,Snowy,0
2023-11-06,S002,P0010,82,38.25,0,Rainy,1
2023-11-06,S002,P0011,84,21.75,20,Sunny,0
2023-11-06,S002,P0012,93,29.78,10,Snowy,0
2023-11-06,S002,P0013,82,60.76,20,Cloudy,1
2023-11-06,S002,P0014,66,98.14,10,Sunny,0
2023-11-06,S002,P0015,152,28.41,10,Rainy,1
2023-11-06,S002,P0016,48,99.74,20,Cloudy,0
2023-11-06,S002,P0017,103,55.6,5,Snowy,1
2023-11-06,S002,P0018,400,73.93,20,Snowy,0
2023-11-06,S002,P0019,9,93.73,5,Cloudy,1
2023-11-06,S002,P0020,21,95.72,20,Snowy,1
2023-11-06,S003,P0001,63,87.7,20,Rainy,0
2023-11-06,S003,P0002,150,11.76,20,Rainy,0
2023-11-06,S003,P0003,334,60.84,5,Rainy,1
2023-11-06,S003,P0004,91,35.61,5,Rainy,1
2023-11-06,S003,P0005,12,15.13,5,Sunny,0
2023-11-06,S003,P0006,293,46.38,20,Rainy,1
2023-11-06,S003,P0007,112,23.57,20,Rainy,0
2023-11-06,S003,P0008,19,51.71,0,Rainy,1
2023-11-06,S003,P0009,100,63.46,15,Sunny,0
2023-11-06,S003,P0010,68,68.45,0,Sunny,1
2023-11-06,S003,P0011,72,64.92,5,Rainy,1
2023-11-06,S003,P0012,21,35.82,0,Rainy,0
2023-11-06,S003,P0013,269,46.63,20,Sunny,1
2023-11-06,S003,P0014,133,93.58,10,Snowy,1
2023-11-06,S003,P0015,264,33.29,0,Snowy,0
2023-11-06,S003,P0016,328,77.18,20,Snowy,1
2023-11-06,S003,P0017,295,14.41,0,Sunny,0
2023-11-06,S003,P0018,162,32.81,0,Sunny,0
2023-11-06,S003,P0019,32,36.07,5,Snowy,1
2023-11-06,S003,P0020,77,65.84,15,Rainy,1
2023-11-06,S004,P0001,31,17.06,15,Rainy,1
2023-11-06,S004,P0002,245,86.43,20,Rainy,0
2023-11-06,S004,P0003,30,30.25,0,Rainy,1
2023-11-06,S004,P0004,94,96.84,10,Sunny,0
2023-11-06,S004,P0005,39,24.67,0,Rainy,1
2023-11-06,S004,P0006,40,43.3,5,Rainy,1
2023-11-06,S004,P0007,32,45.02,5,Cloudy,1
2023-11-06,S004,P0008,240,56.19,10,Snowy,1
2023-11-06,S004,P0009,81,94.59,0,Cloudy,1
2023-11-06,S004,P0010,19,86.99,20,Sunny,1
2023-11-06,S004,P0011,366,24.56,5,Snowy,0
2023-11-06,S004,P0012,202,16.87,15,Cloudy,0
2023-11-06,S004,P0013,23,90.67,20,Sunny,0
2023-11-06,S004,P0014,3,12.35,5,Cloudy,0
2023-11-06,S004,P0015,193,66.68,5,Snowy,0
2023-11-06,S004,P0016,57,81.85,10,Rainy,1
2023-11-06,S004,P0017,36,19.3,0,Snowy,1
2023-11-06,S004,P0018,380,97.78,20,Sunny,1
2023-11-06,S004,P0019,158,41.27,20,Cloudy,1
2023-11-06,S004,P0020,322,43.36,10,Snowy,0
2023-11-06,S005,P0001,89,29.07,0,Cloudy,0
2023-11-06,S005,P0002,269,64.22,15,Cloudy,1
2023-11-06,S005,P0003,281,92.41,20,Cloudy,1
2023-11-06,S005,P0004,77,64.81,0,Rainy,0
2023-11-06,S005,P0005,85,21.89,10,Rainy,0
2023-11-06,S005,P0006,198,33.11,20,Cloudy,0
2023-11-06,S005,P0007,38,77.2,0,Sunny,0
2023-11-06,S005,P0008,401,27.49,20,Sunny,0
2023-11-06,S005,P0009,238,80.9,10,Cloudy,0
2023-11-06,S005,P0010,48,75.89,5,Sunny,1
2023-11-06,S005,P0011,7,40.4,5,Rainy,1
2023-11-06,S005,P0012,114,77.94,15,Cloudy,0
2023-11-06,S005,P0013,28,58.64,20,Snowy,0
2023-11-06,S005,P0014,33,43.67,0,Rainy,1
2023-11-06,S005,P0015,19,84.76,0,Snowy,0
2023-11-06,S005,P0016,66,26.85,20,Snowy,0
2023-11-06,S005,P0017,149,60.78,5,Cloudy,1
2023-11-06,S005,P0018,143,27.65,15,Rainy,1
2023-11-06,S005,P0019,53,53.82,20,Snowy,1
2023-11-06,S005,P0020,47,70.45,5,Rainy,1
2023-11-07,S001,P0001,22,43.84,10,Rainy,0
2023-11-07,S001,P0002,353,76.82,5,Rainy,1
2023-11-07,S001,P0003,60,96.42,10,Cloudy,1
2023-11-07,S001,P0004,286,56.81,20,Snowy,1
2023-11-07,S001,P0005,63,58.56,5,Cloudy,1
2023-11-07,S001,P0006,152,12.99,10,Cloudy,1
2023-11-07,S001,P0007,148,25.94,20,Snowy,0
2023-11-07,S001,P0008,186,76.19,5,Sunny,0
2023-11-07,S001,P0009,245,31.07,15,Cloudy,1
2023-11-07,S001,P0010,81,81.09,10,Sunny,1
2023-11-07,S001,P0011,15,17.91,20,Rainy,1
2023-11-07,S001,P0012,45,99.07,0,Rainy,0
2023-11-07,S001,P0013,56,84.14,15,Rainy,0
2023-11-07,S001,P0014,24,78.15,20,Sunny,1
2023-11-07,S001,P0015,164,87.9,5,Sunny,0
2023-11-07,S001,P0016,69,24.98,15,Cloudy,0
2023-11-07,S001,P0017,404,55.56,20,Sunny,1
2023-11-07,S001,P0018,241,52.2,0,Cloudy,1
2023-11-07,S001,P0019,83,86.48,5,Cloudy,1
2023-11-07,S001,P0020,32,40.6,15,Cloudy,0
2023-11-07,S002,P0001,58,52.02,5,Cloudy,0
2023-11-07,S002,P0002,160,31.31,5,Rainy,1
2023-11-07,S002,P0003,93,15.07,10,Rainy,0
2023-11-07,S002,P0004,11,81.19,20,Snowy,1
2023-11-07,S002,P0005,168,11.97,20,Snowy,1
2023-11-07,S002,P0006,263,37.37,5,Sunny,0
2023-11-07,S002,P0007,190,76.2,20,Cloudy,1
2023-11-07,S002,P0008,170,71.23,20,Cloudy,1
2023-11-07,S002,P0009,109,13.71,10,Snowy,1
2023-11-07,S002,P0010,45,35.07,20,Snowy,1
2023-11-07,S002,P0011,30,47.68,0,Rainy,0
2023-11-07,S002,P0012,26,79.82,15,Snowy,1
2023-11-07,S002,P0013,191,80.36,10,Snowy,1
2023-11-07,S002,P0014,193,90.49,5,Rainy,1
2023-11-07,S002,P0015,6,48.64,10,Sunny,1
2023-11-07,S002,P0016,71,30.54,15,Snowy,0
2023-11-07,S002,P0017,257,57.24,15,Sunny,1
2023-11-07,S002,P0018,94,71.81,5,Cloudy,1
2023-11-07,S002,P0019,23,41,0,Sunny,0
2023-11-07,S002,P0020,67,99.89,20,Rainy,0
2023-11-07,S003,P0001,379,32.08,0,Sunny,1
2023-11-07,S003,P0002,71,38.55,15,Rainy,0
2023-11-07,S003,P0003,159,69.69,10,Cloudy,0
2023-11-07,S003,P0004,256,94.68,0,Sunny,0
2023-11-07,S003,P0005,143,90.37,20,Snowy,1
2023-11-07,S003,P0006,30,46.78,20,Rainy,0
2023-11-07,S003,P0007,35,26.69,20,Cloudy,0
2023-11-07,S003,P0008,97,71.63,10,Cloudy,0
2023-11-07,S003,P0009,17,47.36,5,Snowy,0
2023-11-07,S003,P0010,140,94.09,20,Sunny,0
2023-11-07,S003,P0011,21,64.59,5,Sunny,1
2023-11-07,S003,P0012,161,68.68,5,Sunny,0
2023-11-07,S003,P0013,15,57.92,15,Cloudy,0
2023-11-07,S003,P0014,158,11.59,20,Sunny,0
2023-11-07,S003,P0015,45,24.62,10,Cloudy,1
2023-11-07,S003,P0016,335,23.38,10,Rainy,0
2023-11-07,S003,P0017,287,47.06,15,Snowy,0
2023-11-07,S003,P0018,94,84.68,15,Rainy,0
2023-11-07,S003,P0019,18,71.83,10,Snowy,1
2023-11-07,S003,P0020,142,74.22,15,Cloudy,0
2023-11-07,S004,P0001,187,86.26,5,Sunny,1
2023-11-07,S004,P0002,95,18.11,0,Snowy,1
2023-11-07,S004,P0003,44,72.5,0,Snowy,0
2023-11-07,S004,P0004,88,24.94,20,Sunny,1
2023-11-07,S004,P0005,20,70.36,15,Cloudy,1
2023-11-07,S004,P0006,422,17.2,0,Sunny,1
2023-11-07,S004,P0007,83,46.06,0,Cloudy,0
2023-11-07,S004,P0008,157,86.4,0,Sunny,0
2023-11-07,S004,P0009,74,55.9,0,Sunny,1
2023-11-07,S004,P0010,4,68.08,10,Cloudy,1
2023-11-07,S004,P0011,89,87.4,15,Cloudy,0
2023-11-07,S004,P0012,143,37.88,5,Cloudy,0
2023-11-07,S004,P0013,104,22.92,10,Snowy,1
2023-11-07,S004,P0014,3,36.18,0,Cloudy,1
2023-11-07,S004,P0015,33,17.87,20,Snowy,0
2023-11-07,S004,P0016,216,11.45,5,Rainy,0
2023-11-07,S004,P0017,259,86.9,20,Rainy,1
2023-11-07,S004,P0018,312,75.95,0,Sunny,0
2023-11-07,S004,P0019,239,61.28,20,Sunny,1
2023-11-07,S004,P0020,463,32.74,10,Sunny,0
2023-11-07,S005,P0001,8,30.05,10,Rainy,1
2023-11-07,S005,P0002,32,34.66,20,Rainy,1
2023-11-07,S005,P0003,28,49.61,20,Sunny,1
2023-11-07,S005,P0004,78,36.89,0,Snowy,1
2023-11-07,S005,P0005,391,66.24,5,Rainy,1
2023-11-07,S005,P0006,102,26.93,5,Snowy,1
2023-11-07,S005,P0007,4,93.45,0,Rainy,1
